index,id,mandate_m,usage,pred,score0,score1
1961,@1470803305408442374,1,test,1,-2.8329494,3.085081
64,@1421016819351973894,0,test,0,3.0720546,-3.2617729
1041,@1411410404857819149,0,test,0,3.0305614,-3.2426357
2298,@1412328693737873413,0,test,0,3.0125844,-3.1928058
2515,@1471788133578592256,0,test,0,3.075085,-3.257211
3175,@1424665463116685312,1,test,1,-2.8431818,3.0702732
3453,@1417483583200055303,1,test,1,-2.824974,3.079959
2683,@1420233520241389570,0,test,0,3.0261116,-3.1689713
3341,@1414700036433367040,0,test,0,3.0806491,-3.2662692
1791,@1436868382289170433,0,test,0,3.0481308,-3.2188742
2530,@1427780635410591745,0,test,0,3.0607388,-3.2484822
3444,@1417021333410656258,0,test,0,3.053445,-3.2288263
3339,@1436904257823727618,0,test,0,3.085901,-3.2659416
2028,@1421289630364622848,0,test,0,3.0462253,-3.2368023
3125,@1424840177126715403,0,test,0,2.5530086,-2.6083658
3388,@1428883889838297088,1,test,1,-2.8216264,3.06801
3143,@1414018535248973825,0,test,1,-1.7947762,2.0427492
1436,@1427489906813661187,0,test,0,1.7075807,-1.8178803
1496,@1423906294906462214,0,test,0,3.043506,-3.221381
1934,@1426009799762776070,0,test,0,2.9792202,-3.1310825
228,@1483033637151027200,1,test,1,-2.6780915,2.9122367
2503,@1493063555662622721,1,test,1,-2.77429,3.0352535
2153,@1430544278565031936,0,test,0,2.9105444,-3.0570374
2291,@1458167816276692992,1,test,1,-2.82667,3.0704265
331,@1419728413238054929,0,test,0,3.0678694,-3.2398753
1487,@1483256846232133632,1,test,1,-2.828747,3.084403
2690,@1434131412295118856,0,test,0,3.0439825,-3.207678
1235,@1478652779916713985,1,test,1,-2.78107,3.0365055
1284,@1411136788194865160,0,test,0,3.0627725,-3.2621348
2612,@1425320583978356738,0,test,0,0.7674349,-0.6981564
2348,@1437757095152021510,0,test,0,3.0590405,-3.2027268
933,@1411395557889822721,0,test,0,3.0613716,-3.2155416
3182,@1432902479113596929,0,test,0,0.8047841,-0.8375233
3153,@1428862122574942215,0,test,0,2.9394207,-3.0995042
199,@1467876015234031618,0,test,0,3.0780237,-3.2571552
1180,@1437266710810304512,1,test,1,-2.7828395,3.0208433
2794,@1424226272490647554,0,test,0,3.0434947,-3.2122717
492,@1440160407058935814,0,test,0,3.0546873,-3.2516744
2183,@1436735605938049035,1,test,1,-2.828025,3.080065
3036,@1421868267149398024,0,test,0,3.067716,-3.2169216
2118,@1457101030513065986,1,test,1,-2.783345,3.0329149
1062,@1491405089487335424,1,test,1,-2.801236,3.0451043
2933,@1412517990700961794,0,test,0,3.0643606,-3.2632535
2893,@1442922024964288512,0,test,0,3.069933,-3.2701705
2772,@1428129657602379780,1,test,1,-2.8437455,3.0665126
2586,@1466210774788055040,0,test,0,3.070109,-3.2850761
942,@1479215202939904006,0,test,0,2.9737816,-3.1939795
792,@1460974960470544389,0,test,0,3.0169919,-3.1452494
2729,@1429973035885506563,0,test,0,2.7768102,-2.8820007
467,@1492535354544439298,0,test,0,3.07924,-3.2705874
263,@1414946230631903242,0,test,0,3.0301664,-3.2235749
3487,@1481144325140406273,0,test,0,3.0379684,-3.2352748
2761,@1412816041663602691,0,test,0,3.0241327,-3.2110085
1392,@1476779721186689026,0,test,0,3.071259,-3.2537224
51,@1429682518681284608,1,test,1,-2.7416785,2.969095
837,@1447062261890125826,0,test,1,-2.7293518,2.998622
2177,@1429816633707618305,0,test,0,2.9941394,-3.1933894
1537,@1482168512013803520,1,test,1,-2.7795227,3.0299716
2256,@1461500654623633413,0,test,0,3.064541,-3.2706387
1558,@1472645247360450571,0,test,0,2.8941188,-3.0041482
508,@1426295295999086596,0,test,0,3.0665529,-3.2606974
3393,@1474751172435185667,0,test,0,2.8693664,-3.0137932
2990,@1416745064030683138,0,test,0,2.9954674,-3.1612742
1770,@1429150029130858499,0,test,0,3.0760229,-3.2783291
275,@1445942810767679489,0,test,0,3.041367,-3.2316616
1910,@1429831072183984128,0,test,0,2.9808528,-3.152283
3462,@1440763484866707458,0,test,1,-2.143946,2.3667076
3473,@1432296798140317698,1,test,1,-2.7934515,3.0477517
2016,@1437883091435999232,0,test,0,3.0786884,-3.260568
614,@1427436289318604804,1,test,1,-2.8165035,3.0742118
3465,@1437758616078061571,1,test,1,-2.8300002,3.0682874
394,@1468802273128112128,0,test,0,3.0762136,-3.2258666
1725,@1467856151484284933,0,test,0,3.0817912,-3.2291648
3124,@1454271566884204547,0,test,0,3.080279,-3.283444
1963,@1459597580581715970,0,test,0,3.0317588,-3.2009037
128,@1424286520786268170,0,test,0,3.0683103,-3.256397
510,@1477018106358898690,0,test,1,-2.7436543,2.9991314
3054,@1475536476561494017,1,test,1,-2.8047159,3.047755
1970,@1481001827298689028,0,test,0,3.0669277,-3.25759
2822,@1468970223185268744,1,test,1,-2.8030586,3.049228
1511,@1469263645385183234,0,test,0,2.8352084,-3.0182345
3088,@1431616562914414593,0,test,0,3.0787232,-3.2750094
3148,@1475853649125462023,0,test,0,3.0606065,-3.2609386
900,@1465762555004030976,1,test,1,-2.8483207,3.0635066
798,@1442725575442018304,0,test,0,3.0607376,-3.223784
2265,@1476546560397819906,0,test,0,3.0855024,-3.286267
2632,@1443634308103774211,0,test,1,-2.4038284,2.6306984
3076,@1419029132025864192,0,test,0,2.832916,-2.9831822
2787,@1412129772352720898,0,test,0,3.0228534,-3.196441
2370,@1461555089244831750,0,test,0,3.080781,-3.2672818
3323,@1440054420855615495,1,test,0,3.0324633,-3.2224684
1790,@1447645688121024516,0,test,0,3.0425696,-3.2443085
676,@1475480609929801728,0,test,0,3.0742295,-3.2521436
2624,@1458493952403857417,1,test,1,-2.769354,3.009134
1792,@1425982864634433546,0,test,0,3.0372071,-3.2280374
336,@1496235860412485634,1,test,1,-2.773104,3.018744
3062,@1464274162273296390,0,test,0,3.0982764,-3.2826493
1860,@1415428751781863425,1,test,1,-2.8127806,3.0638359
3203,@1471153398544228361,0,test,0,3.0293238,-3.1846874
1191,@1435110236591960069,1,test,0,0.6925645,-0.6361003
2230,@1486262276412043265,0,test,0,2.9620116,-3.0984256
2492,@1473989057197879301,0,test,1,-2.2783232,2.4917705
2139,@1411304450480824323,0,test,0,3.0144985,-3.1656573
3113,@1425136358423625733,0,test,1,-2.7146924,2.9497669
1451,@1425609632169533446,0,test,1,-2.8315969,3.0751626
2664,@1491541935030427658,1,test,1,-1.5629499,1.9505444
2140,@1484936657195307010,1,test,1,-2.8217251,3.0730636
3043,@1475380950599151616,0,test,0,3.0950835,-3.2843974
1238,@1426281542175715330,0,test,0,2.3684616,-2.3583167
1975,@1440262148593098760,0,test,0,1.7463733,-1.6594238
2,@1433916331154231297,0,test,0,0.34097216,-0.20446567
83,@1470948062709354505,0,test,0,3.0636084,-3.2309384
373,@1430276206423838726,0,test,0,3.0509467,-3.2133791
3342,@1450567176335904771,1,test,1,-2.8036237,3.0446584
297,@1458923978538504195,0,test,0,3.0676374,-3.2418072
1219,@1455109209314443264,0,test,0,3.042418,-3.2394896
871,@1428343844588896256,1,test,1,-2.6829624,2.924903
959,@1421626705035153408,0,test,0,3.0327544,-3.1958482
821,@1413067389416116224,0,test,0,3.030255,-3.237874
2026,@1420426210740424704,1,test,1,-2.8313582,3.0758932
538,@1468342691494711298,1,test,1,-2.7668512,2.982525
1611,@1443640429690376196,1,test,1,-1.4111005,1.5652806
1904,@1430661629868339201,1,test,1,-2.769354,2.9826238
3326,@1481370563767640067,1,test,1,-2.7829683,3.042279
2401,@1471973130851823627,1,test,0,3.0668266,-3.2676175
3039,@1486196552355905538,0,test,1,-2.7722495,3.0234454
3009,@1454135945100472320,0,test,0,3.0741713,-3.2828429
2407,@1430936214807322626,0,test,0,3.0552466,-3.227949
2556,@1468663077285601283,0,test,0,2.8367567,-2.991099
358,@1469137142060355584,0,test,0,3.0614789,-3.2446992
1293,@1447975138515894272,1,test,1,-2.7501676,3.008701
1286,@1468476967838109699,0,test,0,3.0291412,-3.2116618
752,@1428448918715703298,0,test,0,3.0701883,-3.2523339
2172,@1423421800516669440,1,test,1,-2.7016535,2.8972747
1594,@1442871933737996292,0,test,0,3.0741837,-3.2752457
1576,@1484654639115079686,0,test,0,2.7877831,-2.951359
483,@1456373555474714628,0,test,0,3.0663004,-3.2382534
2562,@1450808740572172289,0,test,0,3.0607843,-3.1935086
35,@1425222597764128777,1,test,1,-1.0129577,1.1242307
65,@1414680989117337603,0,test,0,3.0563931,-3.2645657
560,@1458897045930995729,1,test,1,-2.8022997,3.0610373
1043,@1429818100577304587,0,test,0,3.040353,-3.2068217
404,@1451265798631211009,1,test,1,-2.8086112,3.0672667
766,@1423449044148527104,0,test,0,3.0237489,-3.180872
2000,@1468566311190024197,1,test,1,-2.8269272,3.0737913
93,@1424330842852270082,0,test,0,3.0400732,-3.2026916
29,@1437340982857670656,1,test,1,-2.6189835,2.8446758
574,@1426708362260062213,0,test,0,2.1062496,-2.073733
1528,@1448170170493583360,1,test,1,-2.805722,3.0612762
2626,@1471274870545735680,0,test,0,3.058945,-3.2176244
3144,@1461314495381393413,0,test,0,3.0949037,-3.293064
78,@1423919873227247626,0,test,0,3.0822148,-3.282222
376,@1458143601410678790,0,test,0,3.0352857,-3.2362087
610,@1462310030644965381,1,test,1,-2.804109,3.055556
2876,@1413079230104051718,0,test,0,3.045256,-3.2253122
2418,@1452822759831060480,0,test,0,3.0563915,-3.2236083
1620,@1417728111320371201,0,test,0,3.043019,-3.2142556
3361,@1448076768754163723,1,test,1,-2.7522068,3.015506
2799,@1416017926432432135,0,test,0,3.0511916,-3.249715
1974,@1431985836086677504,0,test,0,3.099095,-3.2700865
2879,@1462980280331890689,0,test,0,3.0442007,-3.2208805
1136,@1442339576048062466,0,test,0,3.0485203,-3.244167
2271,@1420427926139510794,0,test,0,3.044247,-3.2528949
1856,@1484380370149974027,0,test,0,2.0640512,-2.1790578
1259,@1433143456919134217,1,test,1,-2.8361537,3.0882509
2096,@1412528668782514179,0,test,0,2.933738,-3.1010044
1020,@1452157386945441795,0,test,0,3.0920014,-3.2928686
2813,@1423347056073089025,1,test,1,-2.77438,3.0165422
2594,@1437635419861098498,0,test,0,2.965204,-3.182443
3119,@1419486772019580932,0,test,0,3.0086138,-3.1830568
1346,@1457671743800229892,1,test,1,-2.811193,3.0508287
908,@1453103683030421504,1,test,1,-2.8145347,3.08311
1761,@1444628258029326344,0,test,0,3.043015,-3.214572
3320,@1424871180117348355,0,test,0,3.0688558,-3.2820332
2521,@1492587510924554241,1,test,1,-2.7639825,3.0187354
3495,@1424199587636649985,0,test,0,3.0273893,-3.2110388
1609,@1450521116519407621,0,test,0,3.089204,-3.2855346
2216,@1467898208248549379,0,test,0,2.8619332,-3.0121222
2967,@1470041553997647883,0,test,0,3.0948708,-3.233267
3348,@1457880713106178053,1,test,1,-2.8133137,3.065108
3485,@1470830958286807043,0,test,0,3.0815248,-3.2785754
302,@1457324920980054019,1,test,1,-2.79859,3.0472164
2999,@1481694157999468544,1,test,1,-2.8475463,3.0785801
3288,@1433032667885363201,1,test,1,-2.831306,3.0874727
2127,@1451751562326446084,0,test,0,3.0666673,-3.2706347
2034,@1417472108721057792,0,test,0,3.0687897,-3.2359817
1835,@1424738653755031555,0,test,0,2.9556158,-3.1191506
869,@1415547927930368000,0,test,0,3.0037115,-3.1817286
516,@1437302502806884353,0,test,0,3.0801024,-3.2678664
2353,@1427973408084709378,0,test,0,3.0560727,-3.2419
2395,@1487564240240230404,1,test,1,-2.8087838,3.0564225
422,@1431353583581212681,0,test,0,3.0229843,-3.1856732
2025,@1412231752320380928,0,test,0,3.044,-3.2240207
3027,@1430932579549655044,1,test,1,-2.7923791,3.041107
3211,@1423026005199912964,0,test,0,3.0684845,-3.2355087
2313,@1421530425608921091,0,test,0,2.9686224,-3.1414888
2187,@1461687374467899392,1,test,1,-2.805039,3.08375
2456,@1464764207971422216,0,test,0,2.9540832,-3.0794046
1176,@1476612322760163328,0,test,0,2.8995283,-3.0536795
1747,@1457746753789194243,0,test,0,2.965412,-3.095783
1551,@1481317405129609216,1,test,1,-2.8228111,3.074975
566,@1464178587985080326,0,test,0,3.0318887,-3.1781266
2104,@1493898934787391491,1,test,1,-2.8205566,3.0708454
1922,@1424576447973265411,1,test,1,-2.738557,2.990317
713,@1434957333369589766,0,test,0,3.067669,-3.280842
2665,@1440689223124746245,0,test,0,3.0244548,-3.155557
1044,@1477303454687444998,0,test,0,2.9780402,-3.1379936
1892,@1452145717728796678,0,test,0,3.0709312,-3.2518268
1029,@1451000159366619139,1,test,1,-2.6895094,2.8993495
1697,@1415711455446552576,0,test,0,3.078562,-3.2637272
2042,@1423990771838038018,1,test,0,2.6734352,-2.7953794
2095,@1457367376182353926,0,test,0,3.0711744,-3.2663498
1504,@1431235488900341760,0,test,1,-2.7707047,3.0405831
830,@1436253500472799236,0,test,0,3.0680614,-3.2396584
1955,@1473949341328969728,1,test,1,-2.8289845,3.0722978
278,@1450263551843602432,1,test,1,-2.6223247,2.874179
1324,@1435772990059388932,0,test,0,2.839402,-2.936231
1901,@1472410288179843072,0,test,0,3.0550287,-3.2329164
1718,@1418197824693542916,1,test,0,2.9812067,-3.1306746
2746,@1423411832077787138,0,test,0,3.070659,-3.232935
2052,@1418496611739750402,0,test,0,3.0612676,-3.2542999
383,@1439236700819976193,0,test,0,3.0586848,-3.247215
3213,@1487628563658461187,0,test,0,3.0558288,-3.2441537
1428,@1440585358232600586,0,test,0,3.0532565,-3.2498944
1130,@1430978195193434114,0,test,0,3.05464,-3.2488234
1005,@1412264750747095041,0,test,0,3.006512,-3.2066064
1637,@1483870841293135883,0,test,0,3.070114,-3.2299256
2243,@1468420951113089025,0,test,0,3.0551102,-3.2190561
2843,@1443618462341996547,0,test,0,2.2862923,-2.50734
1920,@1469727438930391043,0,test,0,2.9278038,-3.0771627
3493,@1470508758950457351,0,test,0,3.0489671,-3.218626
154,@1410618947628638210,0,test,0,3.0847797,-3.289127
2311,@1430530633537888260,1,test,1,-2.7776744,2.9934528
1465,@1437520127524757512,1,test,1,-2.839921,3.07267
396,@1461686599603953670,1,test,1,-2.8227613,3.082826
488,@1429237414120198147,0,test,0,2.973039,-3.1791098
976,@1445618965674283012,1,test,0,1.4393582,-1.4266801
654,@1486702469485047808,0,test,0,3.0999928,-3.2951655
2600,@1447721279012757508,0,test,0,3.0140035,-3.1732392
1019,@1414246725531865088,1,test,1,-2.799104,3.056443
1867,@1465902322228334593,0,test,0,0.8707874,-0.9060121
353,@1448685788535873540,1,test,1,-2.816871,3.0725744
529,@1439759934502150145,1,test,1,-2.7742527,3.0245261
3049,@1412583281804013568,0,test,0,2.99334,-3.1877282
2993,@1486143852104744966,0,test,0,3.0155282,-3.247544
985,@1420003812715077636,0,test,0,3.0509837,-3.2365515
504,@1421053912480690178,1,test,1,-2.7663352,3.0609353
3258,@1477078252783087618,0,test,0,3.0507252,-3.2374089
1276,@1475851297261645825,1,test,1,-2.8139145,3.0663683
1813,@1430331051923099655,1,test,1,-2.8366082,3.0715506
3307,@1478125768982941700,0,test,0,3.0809667,-3.283124
2925,@1471557269712093188,0,test,0,3.0733883,-3.2392578
354,@1475911228753121282,1,test,1,-2.6617107,2.9219196
1132,@1423668347292438530,0,test,0,3.0782,-3.2625954
523,@1470520876890300417,0,test,0,3.0780027,-3.240532
54,@1427656817245569026,0,test,0,3.068827,-3.2619162
2620,@1428141796824166402,0,test,1,-1.5187213,1.7046714
1663,@1418142244834586625,0,test,0,3.0333917,-3.1976635
1394,@1443233884355932164,1,test,1,-2.7353542,2.9948263
1022,@1426937243122475011,1,test,1,-2.7358632,2.9839957
904,@1466174027052027920,0,test,0,3.0786445,-3.2528894
1573,@1421826635582435328,0,test,0,3.0332718,-3.2219675
421,@1410768187902332931,0,test,0,3.0671186,-3.2648702
125,@1439967495918702599,0,test,0,3.0539691,-3.2183344
3430,@1430232930782261255,0,test,0,3.0238051,-3.1903498
664,@1428426719690694662,0,test,0,3.0268605,-3.178664
68,@1419321818935136258,0,test,0,3.0823264,-3.2648876
866,@1417310056761241603,0,test,0,3.0431783,-3.2046478
559,@1474756717367996418,1,test,0,3.0515614,-3.2185702
631,@1477027626032246784,0,test,0,3.0447886,-3.222298
648,@1429229782869450755,1,test,1,-2.8380787,3.0860221
775,@1441488817664364545,1,test,1,-2.786754,3.0355694
1839,@1455534340125958148,0,test,0,3.0794737,-3.251271
953,@1421167963634343943,1,test,1,-2.6687412,2.875146
2712,@1456793797287989253,0,test,0,2.3595147,-2.490736
3000,@1413486613343047689,1,test,1,-2.8172743,3.063503
1288,@1494016113969020930,0,test,0,3.0365,-3.1727755
2591,@1478305934724247552,0,test,0,3.0807624,-3.2653797
1199,@1440973313199656968,0,test,1,-2.4066513,2.665124
2884,@1455449743983792131,0,test,0,3.036902,-3.2086537
2532,@1450235265281249282,0,test,0,2.927643,-3.0866191
1717,@1470837519885344770,1,test,1,-2.7660754,3.0201507
2018,@1447980277607723009,1,test,1,-2.8099597,3.0552268
2775,@1441413362177372178,0,test,0,3.0716605,-3.2560792
372,@1443712863844057089,0,test,0,3.0673954,-3.254018
1995,@1494217802475085829,0,test,0,3.042621,-3.1860824
843,@1471701344977358849,0,test,0,3.017622,-3.2028825
2900,@1417995169362628608,0,test,0,3.0408256,-3.1884105
439,@1413176322495504387,0,test,0,3.0919783,-3.2539268
527,@1422233098801061889,0,test,1,-1.9361142,2.1296637
2326,@1472748004608249856,0,test,0,3.0469754,-3.2399058
3336,@1420341528719859712,0,test,0,2.860371,-3.0738533
1399,@1453224968993615876,1,test,1,-2.5105047,2.7039416
1217,@1466579311658418178,0,test,0,3.0816872,-3.2556572
2473,@1451796473910280194,0,test,0,3.0710137,-3.23846
1066,@1423337260510945287,0,test,0,3.0857065,-3.270294
1109,@1490984373390561285,1,test,1,-1.4218594,1.4372987
2497,@1485984184694984706,0,test,0,2.9221926,-3.080244
1127,@1457545852646395909,0,test,0,3.0647917,-3.2618706
160,@1467786043223015424,0,test,0,3.0618677,-3.2555335
1370,@1460165052628180994,0,test,0,3.0574353,-3.223818
2540,@1424931104000151556,0,test,0,2.742106,-2.8672936
3328,@1433944842720194567,0,test,0,3.0325065,-3.2223206
1779,@1463596817480925187,0,test,1,-2.7554886,2.9938633
558,@1460763968834842628,0,test,0,3.0661108,-3.2702236
3117,@1481636969415385090,0,test,0,3.0501726,-3.2076674
2495,@1482230083276652549,0,test,0,3.0789888,-3.2743225
461,@1456312113325092867,0,test,1,-2.6184385,2.8621109
925,@1421503896325926916,1,test,1,-2.280617,2.597525
7,@1433129038932029443,0,test,0,3.0788386,-3.2885854
2912,@1425586236559925249,0,test,0,2.9679646,-3.1761916
3330,@1421476735099543558,0,test,0,3.0520277,-3.235488
2188,@1421833251275087873,0,test,0,3.0561407,-3.2239835
1411,@1483043601915564033,1,test,1,-0.79708165,1.0239962
3094,@1489737427212242946,1,test,1,-2.768717,3.0259593
3397,@1419729940401033222,1,test,1,-2.8339622,3.0826952
3434,@1425565162514309128,0,test,0,2.7489944,-3.0267951
384,@1445449707027767297,0,test,0,3.086963,-3.276962
646,@1425080444651982849,0,test,0,3.0435607,-3.2165291
3157,@1456726655477628929,1,test,1,-2.5536005,2.8149402
266,@1452988766000455681,0,test,0,2.9920914,-3.2369263
2965,@1424515848786616323,0,test,0,3.0549502,-3.2446332
2774,@1471313692729896961,0,test,0,3.0888517,-3.2552154
401,@1483459956514955264,0,test,0,3.0088942,-3.190383
84,@1456330212635930631,1,test,1,-2.7891052,3.0472877
2031,@1440755196808740869,0,test,0,2.9952614,-3.1357028
2451,@1425789763823542278,0,test,0,3.051946,-3.2286458
1992,@1437778566335418368,1,test,1,-2.8236053,3.0721629
3273,@1423436297629274113,0,test,0,3.040489,-3.242801
1683,@1472297323778740226,0,test,0,3.0643523,-3.2468793
3192,@1433023444095016960,0,test,0,3.0806592,-3.2801783
1134,@1485458134604951553,0,test,0,3.05647,-3.2340608
1817,@1456697151090790404,0,test,1,-0.6109117,0.56886786
2079,@1429626361812033540,0,test,0,2.4112732,-2.4989164
214,@1419244100373471234,0,test,0,3.0010982,-3.1341283
3029,@1440401570613530631,0,test,0,3.0781007,-3.2723234
1710,@1481777168447197184,1,test,1,-2.8196728,3.0751255
2301,@1456032291281584130,0,test,0,3.0546677,-3.2149897
3171,@1453615331604189186,0,test,0,3.0511887,-3.2255235
1598,@1410647744465698816,0,test,0,3.0311565,-3.216553
2788,@1487456949390217226,0,test,0,3.0762079,-3.2833219
3114,@1426645400883191820,0,test,0,3.0556042,-3.2757885
2545,@1451196824195190796,0,test,0,3.0851092,-3.2843425
3452,@1420513966099361797,1,test,1,-2.8554714,3.0770433
2412,@1456279340811898885,0,test,0,3.0314243,-3.2182384
2689,@1482369132901199874,0,test,0,3.072477,-3.2622478
1192,@1427588445808087046,0,test,0,2.8784497,-3.0344417
1103,@1412600624777076740,0,test,0,3.083841,-3.27869
2354,@1435660294412439555,0,test,0,3.0682266,-3.2141201
1362,@1471568409733308424,0,test,1,-1.848031,2.060202
3248,@1430208185084882944,0,test,0,3.0046518,-3.1637712
1171,@1465021913017761797,0,test,0,3.0944111,-3.283765
3439,@1444977456885161987,0,test,0,3.046403,-3.2406857
2850,@1460182473342693381,1,test,1,-2.7146661,2.9399009
3367,@1414638959943114764,0,test,0,3.075565,-3.2797632
378,@1419219662819180544,0,test,0,3.0480406,-3.2449763
226,@1438570750907240451,0,test,0,3.060558,-3.2378328
1332,@1447180672687214595,0,test,0,2.5290658,-2.7196276
1630,@1463554976261750790,0,test,0,3.0143936,-3.1764853
1367,@1462699735056216065,0,test,0,3.047678,-3.216139
3490,@1421559521869107200,1,test,1,-2.8194566,3.0844784
1929,@1470090338480107529,0,test,0,3.069288,-3.2346714
388,@1415301195137224711,1,test,1,-2.830895,3.0702803
501,@1488283724441526276,0,test,0,3.0425022,-3.2053995
1104,@1418536959815950338,0,test,0,3.0343163,-3.1383643
3155,@1425838509991075842,0,test,0,3.0642612,-3.244264
